Metric,,,,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,Support vectors,Support vectors,Support vectors,Support vectors
Iris,linear,0.01,0.0,0.5705090116854823,0.20605659901008208,0.9265201029906911,0.06567319916311166,1.0,0.0,0.9995822890559732,0.0012531328320802033,0.5292661226458648,0.3312333725481528,0.9283896758515243,0.05902029030521188,6.0,1.0000000000000002,60.22222222222222,2.1666666666666674
Iris,linear,0.05,0.0,0.9632600514953457,0.04449588883386582,0.9932659932659933,0.013362380358912043,1.0,0.0,1.0,0.0,0.9651215738284704,0.038183649798671615,0.9917241379310345,0.01647972847634277,6.0,1.0000000000000002,32.888888888888886,0.781735959970571
Iris,linear,1.0,0.0,0.9831649831649831,0.034254191833966,0.9932659932659933,0.013362380358912043,0.9995408631772267,0.0013774104683195506,1.0,0.0,0.9849254742547424,0.03003130458493333,0.9917241379310345,0.01647972847634277,7.222222222222222,1.855921454276674,8.333333333333334,0.5
Iris,poly,0.01,4.0,0.7772826302238067,0.10775880643450228,0.40998217468805703,0.05182577250273176,0.9531603515953595,0.051643907452260523,0.502802991928379,0.059400493390648366,0.7237411053424014,0.138643963443644,0.3368346708265655,0.2959342846390742,5.111111111111111,3.140240613569462,61.77777777777778,2.538591035287969
Iris,poly,0.01,5.0,0.7537136066547832,0.13042660280473084,0.585858585858586,0.09864401846279186,0.9489016871692311,0.056008118945334986,0.9834156720620038,0.023764658265497986,0.6539361313760801,0.20866456931840763,0.524651624949358,0.10539493635344252,6.0,7.664854858377946,57.111111111111114,2.571208103423585
Iris,poly,0.05,4.0,0.8406615171321055,0.14076127086487547,0.4334521687462864,0.04124451323410548,0.9604934033861466,0.05058915933982754,0.49135425736713384,0.06762875344451108,0.8006028022390057,0.18593035018775783,0.37716509828859146,0.24799058143433017,5.0,4.444097208657794,61.333333333333336,2.5
Iris,poly,0.05,5.0,0.7903545256486433,0.15740856778352583,0.6798375916022974,0.10147595817174687,0.9537877592901517,0.056611670214623676,0.9827779580570648,0.027971684307453653,0.7034833477654018,0.25183993755331785,0.6325512661441471,0.1471007448122765,4.444444444444445,2.8333333333333335,49.666666666666664,2.449489742783177
Iris,rbf,0.01,0.5,0.4098831451772628,0.04838850846461303,0.4098831451772628,0.04838850846461303,0.9983824857728367,0.00265312591764554,1.0,0.0,0.32757289204097717,0.3119314178120904,0.32757289204097717,0.3119314178120904,5.333333333333333,1.7320508075688772,62.22222222222222,2.728450923957485
Iris,rbf,0.01,1.0,0.4098831451772628,0.04838850846461303,0.4098831451772628,0.04838850846461303,0.9960995794329127,0.009276016091316515,1.0,0.0,0.32757289204097717,0.3119314178120904,0.32757289204097717,0.3119314178120904,5.333333333333333,1.7320508075688772,61.111111111111114,3.333333333333334
Iris,rbf,0.03,2.0,0.43681917211328974,0.11582205141847234,0.4098831451772628,0.04838850846461303,0.9955853279716916,0.007920296933258289,1.0,0.0,0.39868400315208824,0.3006670214752786,0.32757289204097717,0.3119314178120904,5.333333333333333,1.7320508075688772,60.888888888888886,3.0184617127124733
Moons,linear,0.01,0.0,0.7415196743554953,0.18725043801912408,0.855017840092467,0.010256135390479051,0.9398923070717908,0.025895784566381457,0.9523112298333677,0.008912730040982069,0.7163460663744554,0.28160013358275654,0.8522952492343665,0.019083379526766628,14.222222222222221,5.333333333333333,99.0,1.5811388300841873
Moons,linear,0.05,0.0,0.7967737072214685,0.13717461418442237,0.8616513392632795,0.010164308734167255,0.9398923070717908,0.025895784566381457,0.9560483379159148,0.00759477888009715,0.8098946739258536,0.08635970236504727,0.8588795062910184,0.019894566123445704,14.222222222222221,5.333333333333333,62.333333333333336,1.9364916731037092
Moons,linear,1.0,0.0,0.7775767626513895,0.20311994633077868,0.856625961103573,0.024133708247056553,0.8558214512166389,0.2748671977384534,0.9565174274981272,0.008109931956269235,0.7679319717686237,0.22749905207446797,0.8529178188172221,0.026098384704656016,19.0,10.476163419878482,42.333333333333336,1.5811388300841893
Moons,poly,0.01,4.0,0.8051660887481783,0.10529747076760307,0.46494798733604703,0.02696571691024836,0.9489026381088806,0.04167229800777969,0.42177602088589333,0.056050173331394504,0.7990427735438712,0.09408830588696668,0.35441849592070507,0.3365565421294381,18.444444444444443,10.748384891590819,130.0,2.738612787525833
Moons,poly,0.01,5.0,0.778732599628122,0.1530802365749655,0.8332830795517362,0.01960658389444447,0.8954612636264105,0.1887957776078567,0.9574242753515717,0.009738359263912515,0.7597384632423051,0.17571401651383595,0.8235058197466555,0.03236145915763849,15.11111111111111,16.95910112922,101.33333333333333,0.8660254037844368
Moons,poly,0.05,4.0,0.8486104829388412,0.064111272951331,0.4516809889944218,0.028625283069667013,0.9553496788024426,0.050740804585004594,0.4180180066227048,0.05509655487362655,0.8351992259307829,0.0858637594739214,0.3116790323191725,0.3118732154217515,25.88888888888889,26.16985118626224,130.0,2.291287847477908
Moons,poly,0.05,5.0,0.7934820845268606,0.09016643933030355,0.8616513392632795,0.020915623749768145,0.9323779264705367,0.06174009080150189,0.9645824128719975,0.008178843778923629,0.7794987700679586,0.09796498860672886,0.8550153797639823,0.03726639826896264,12.88888888888889,12.712635883683253,73.55555555555556,1.1303883305208773
Moons,rbf,0.01,0.5,0.5312829790441731,0.14964635084503805,0.46494798733604703,0.02696571691024836,0.9485640086057807,0.054148082281722375,0.9932909930489697,0.00619374013619822,0.3902758166560746,0.37822590454971855,0.35441849592070507,0.3365565421294381,12.444444444444445,2.1858128414340006,129.88888888888889,2.7131367660166097
Moons,rbf,0.01,1.0,0.519674355495251,0.12753482513262437,0.46494798733604703,0.02696571691024836,0.9658723212741415,0.026770783640163196,0.9509188873535016,0.01221554328253601,0.3830372117811047,0.36916954416030734,0.35441849592070507,0.3365565421294381,10.222222222222221,1.2018504251546631,128.66666666666666,3.464101615137756
Moons,rbf,0.03,2.0,0.6432232775516358,0.1813988150964998,0.8582592090054777,0.026515519843881587,0.9821917553855849,0.016123286319996495,0.9495776537115967,0.00857716802144608,0.6089981596503335,0.28587749363903475,0.8608027541887653,0.022608872677736043,10.222222222222221,2.3333333333333335,128.66666666666666,3.464101615137756
Spirals,linear,0.01,0.0,0.4667068696919443,0.04326244815555217,0.46828986381225185,0.04542342308376723,0.5367271124746256,0.07143555486296978,0.5681279436313968,0.03845102275212377,0.25805920313833536,0.3090748872623501,0.2872790878833855,0.2996919948370242,9.333333333333334,1.6583123951777,128.77777777777777,4.5765100725819945
Spirals,linear,0.05,0.0,0.49997487310920147,0.06716336480215429,0.5067340067340067,0.06141179690020549,0.5367271124746256,0.07143555486296978,0.5673178211088944,0.036853265817378196,0.4207375066033723,0.20303546165920622,0.4951310779563035,0.12481259728320684,9.333333333333334,1.6583123951777,125.66666666666667,3.708099243547831
Spirals,linear,1.0,0.0,0.5017588823558973,0.056725796638660675,0.5333433840896528,0.03372059404698566,0.48613981587214866,0.08717519002816035,0.5645709799459504,0.041879249394000236,0.4677293258884764,0.09189397862929234,0.5292257573407854,0.07430385524012507,42.111111111111114,21.026438383880215,121.11111111111111,2.47206616236522
Spirals,poly,0.01,4.0,0.4683149907030504,0.030401479364264888,0.4215538469269813,0.04341992164104831,0.528396814478057,0.08880950050360664,0.42880910158397234,0.04079765849595039,0.3393929879644165,0.2719637723619146,0.40522904053805775,0.2730520876921167,19.555555555555557,29.223753656533887,130.11111111111111,3.257470047615345
Spirals,poly,0.01,5.0,0.47997386803356956,0.05376072979698649,0.51010101010101,0.04567033078453929,0.5224877825538129,0.08393872563008595,0.6139480961462638,0.03242280718429593,0.37117019814588204,0.2922779355464609,0.45560821066447826,0.21251115717929436,12.88888888888889,20.10251504441947,118.88888888888889,2.420973174388991
Spirals,poly,0.05,4.0,0.4999497462184029,0.06858050554227335,0.4081360872405648,0.040041791712356195,0.5196173594907934,0.07067235405397844,0.43182816832245974,0.04722943844746299,0.5050299118348278,0.2031288418151793,0.39855036595395305,0.26880448337900964,17.333333333333332,23.08679276123039,127.77777777777777,3.833333333333334
Spirals,poly,0.05,5.0,0.4963817277250113,0.05943599910912293,0.5316850092969496,0.03458188475700572,0.527578730301403,0.07361425573457185,0.6159021299017082,0.02483812159071236,0.4396193359972109,0.22452518914779426,0.4930170135005027,0.17613887413317403,5.111111111111111,4.255715111601234,114.77777777777777,2.9486343354923568
Spirals,rbf,0.01,0.5,0.45828936127443587,0.03190448556177796,0.47344087642595106,0.05893138080104967,0.49336487406769614,0.0816244497159524,0.668234194749506,0.06568533871812728,0.253802072444423,0.3058399926765228,0.27751877159971866,0.32980843682580013,6.555555555555555,1.6666666666666667,130.55555555555554,3.2058973436118925
Spirals,rbf,0.01,1.0,0.468390371375446,0.046855455096423186,0.4700738730589477,0.050697565293654656,0.4833679522578314,0.07190784792830163,0.5058878397115288,0.05182893933400948,0.26883159472032214,0.31940244751181307,0.2766415786172625,0.3286788526397332,8.88888888888889,3.018461712712473,129.77777777777777,3.632415786283893
Spirals,rbf,0.03,2.0,0.46823961003065484,0.04722472787571865,0.4616563646414392,0.03473251905564427,0.47593936682130444,0.07059330476443992,0.5379275923019813,0.045102425616600474,0.3032569854470943,0.2919779530275102,0.26791141988710376,0.31840524977040113,9.0,2.9154759474226504,129.11111111111111,3.689323936863109
